NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.204404655381063,-0.182915041154509,-0.48607200662411,0.127747042628721,0.0879914907376631,-0.0342058153819511,0.36872265811405,-0.287894886214675,-0.0501272539211397,0.0757301640761799,-0.18324432468663,-0.356689225116183
NA,NA,NA,0.955761747065701,0.347892126589857,-0.338840207948588,-0.262457627704484,-0.0792104804251159,-0.135300373851554,0.354242771090523,0.594900704963404,-0.209128664251537,0.8836857679256,0.361868569800047
NA,NA,NA,NA,0.476372491952362,-0.261953322193003,-0.250009025793894,-0.0328968637640961,-0.259136671323241,0.369512069536748,0.510882813704567,-0.188647767677382,0.976051920823963,0.455793179195463
NA,NA,NA,NA,NA,0.0719471705116422,-0.124835959572691,0.0434142598210466,-0.570268041017123,0.203644361496072,0.0964148173824404,-0.128666913716884,0.522187413158621,0.63407042648854
NA,NA,NA,NA,NA,NA,0.69410484804259,0.644553991919055,-0.00436480051003687,-0.00553131019249243,-0.58448316428666,0.59202856421646,-0.256218200853356,-0.147250298635449
NA,NA,NA,NA,NA,NA,NA,0.350635921353681,0.0896622710896368,-0.0812456719454616,-0.318775066060506,0.257591392089652,-0.256942426031747,-0.194553656381243
NA,NA,NA,NA,NA,NA,NA,NA,0.118658838252992,0.359389277204649,-0.440574745900515,0.889274403296343,-0.0466773525063157,-0.217853479031109
NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.373923092844526,0.139538952024076,0.248578341691697,-0.346970858192599,-0.444177294591813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193299793721029,0.0924093591693177,0.353332407054654,-0.0786343163811939
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422682205022898,0.456348073797692,0.307343326791726
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185213499035347,-0.223519603894401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51211695972094
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
